ids,target,prediction
14852,-42.55248,-42.6299
12724,-45.63297,-45.674057
11835,-47.2078,-47.217747
2868,-53.81985,-53.839367
5632,-51.75044,-51.707375
9831,-46.61094,-46.60325
3813,-54.98825,-55.03224
18830,-42.70286,-42.713116
6529,-48.90777,-48.995132
1389,-56.03161,-55.9
7002,-50.55395,-50.456657
5421,-51.67655,-51.705074
12184,-47.17056,-47.170235
12361,-44.41376,-44.48755
8929,-51.72699,-51.653828
14441,-45.14232,-45.212025
3808,-53.28522,-53.30009
15525,-42.65873,-42.677162
10346,-45.78799,-45.835304
17437,-40.39716,-40.404736
17855,-41.29028,-41.319485
2200,-55.37754,-55.229347
13883,-46.77633,-46.90023
17525,-42.55709,-42.690228
11788,-45.61856,-45.648544
10273,-45.59404,-45.645363
17232,-39.01876,-38.976517
16771,-40.9026,-40.921925
16450,-41.00451,-40.93807
9504,-49.90856,-50.033077
17553,-41.51558,-41.4887
2754,-56.99832,-56.92379
16711,-41.72573,-41.7061
3659,-55.26423,-55.359547
18915,-42.55731,-42.69623
1916,-54.86684,-54.906185
7244,-51.62765,-51.603203
3524,-56.51986,-56.59042
19133,-39.69794,-39.599728
12661,-44.76049,-44.79514
11549,-44.82138,-44.87576
16351,-39.52189,-39.532173
8252,-51.13388,-51.10263
17717,-40.14634,-40.151005
8744,-48.78258,-48.814335
6699,-50.44092,-50.536884
6850,-51.8203,-51.862164
13322,-47.35476,-47.36058
15723,-40.90609,-40.956707
19425,-39.40848,-39.412643
19408,-39.78191,-39.834103
6447,-49.81186,-49.800377
18581,-40.12564,-40.206192
5564,-49.99612,-50.02319
2806,-55.69828,-55.60662
5079,-51.20067,-51.175396
10386,-47.02886,-47.110237
11631,-44.92556,-44.992195
11248,-46.65151,-46.755615
9225,-50.0409,-50.15712
10692,-45.2561,-45.349052
7272,-51.40797,-51.355576
7538,-50.78401,-50.832172
11417,-45.033,-45.10521
737,-55.75953,-55.643127
15918,-41.2176,-41.239372
8902,-49.47545,-49.462555
4356,-55.34673,-55.23919
7918,-51.86548,-51.79535
824,-57.15403,-57.085693
14206,-45.89359,-45.938347
2454,-55.72473,-55.621033
17526,-41.37724,-41.46778
6814,-51.29427,-51.287926
4514,-53.63875,-53.685135
16581,-38.89135,-38.84882
16624,-40.99338,-41.103313
9134,-51.45412,-51.470818
18436,-39.54006,-39.5494
2531,-55.40028,-55.331066
9413,-50.33263,-50.54392
15270,-41.54614,-41.603264
4246,-56.43167,-56.3289
13604,-45.96964,-45.96245
15362,-39.29183,-39.359104
11050,-46.12718,-46.20849
5411,-51.27571,-51.383137
7994,-51.43779,-51.413345
4583,-53.44839,-53.38761
8279,-50.15737,-50.228195
3965,-55.64051,-55.54342
5606,-50.32487,-50.305447
12653,-45.01396,-45.05481
9765,-51.15671,-51.153717
14235,-43.43682,-43.450054
1940,-55.31864,-55.223213
5425,-51.85964,-51.924023
6717,-49.60613,-49.690777
18884,-39.56098,-39.684303
10544,-46.55309,-46.545567
13198,-43.90152,-43.94337
8989,-51.79794,-51.747627
4694,-56.31146,-56.171432
3939,-57.13985,-57.055363
12033,-45.0386,-45.05441
3613,-55.67065,-55.677113
1834,-54.53522,-54.479103
19818,-42.16966,-42.18653
3830,-54.03934,-54.002876
16861,-40.95991,-40.987743
7648,-50.77934,-50.75969
12953,-46.26085,-46.25023
19018,-40.99703,-41.055534
10838,-46.60246,-46.678654
2917,-55.81003,-55.704113
13712,-46.10175,-46.06508
11923,-43.79231,-43.81944
18030,-40.52129,-40.539856
12307,-43.77324,-43.842014
12247,-46.79806,-46.86104
7119,-50.46603,-50.51112
17106,-40.18067,-40.228004
19370,-40.37743,-40.35427
8472,-49.79735,-49.86732
1998,-56.36402,-56.26407
41,-57.08227,-57.013268
10012,-41.95638,-41.93248
6810,-51.04883,-51.07817
13535,-44.87272,-44.937084
18825,-42.93615,-42.93904
8750,-50.94104,-51.07764
12233,-46.03528,-46.08343
7626,-52.07865,-52.09717
11652,-45.24216,-45.267975
7440,-52.01178,-52.036644
5019,-51.3733,-51.333992
11330,-43.94839,-44.047356
8442,-51.79014,-51.788258
1433,-55.65536,-55.471992
10405,-45.45502,-45.494293
11651,-45.15271,-45.180798
17053,-41.34116,-41.374584
4368,-54.53754,-54.55378
7694,-48.60345,-48.699314
90,-56.26246,-56.22412
16687,-42.55182,-42.657997
13186,-43.84073,-43.895195
2550,-53.93856,-53.88152
18003,-40.31161,-40.30234
13935,-46.52193,-46.56641
727,-55.59484,-55.60749
13589,-46.90102,-46.877285
6891,-51.95154,-51.9216
18337,-40.88366,-40.870758
17783,-41.05327,-41.10364
13435,-44.21166,-44.27091
5385,-49.19051,-49.337536
13623,-46.91766,-46.99131
10401,-45.80648,-45.768955
2083,-55.35714,-55.521046
3325,-56.08804,-56.03562
5665,-49.19981,-49.23597
1578,-56.71319,-56.618534
15569,-40.82216,-40.814487
4351,-56.07555,-56.002327
9970,-47.24078,-47.304073
7042,-51.39425,-51.40678
6505,-50.13553,-50.179325
19096,-40.2652,-40.277412
7442,-50.52744,-50.589836
12061,-45.87015,-45.88391
4934,-50.83467,-50.78634
15162,-39.95666,-39.979156
3942,-57.02606,-56.998096
8046,-50.19604,-50.170357
15823,-41.59211,-41.68075
2654,-55.7577,-55.67366
11120,-44.55098,-44.525482
4308,-56.753,-56.67326
99,-56.65428,-56.593452
6299,-51.81014,-51.714596
16957,-38.2672,-38.27497
6280,-51.06819,-50.988895
15091,-39.47348,-39.525856
18101,-42.60863,-42.652252
9465,-49.4492,-49.47919
3653,-53.92525,-53.873165
11997,-42.44127,-42.414135
11932,-44.94358,-44.992664
2379,-53.60264,-53.48751
3938,-56.83786,-56.739555
19249,-39.4194,-39.405712
17131,-40.20346,-40.29629
8944,-50.66644,-50.757233
9273,-49.99043,-50.071217
19810,-40.69532,-40.753513
13645,-47.17726,-47.237667
13056,-44.02808,-44.04505
4974,-50.72749,-50.614506
15467,-41.2505,-41.251225
9986,-45.28735,-45.255634
14433,-45.90624,-46.008736
10524,-45.80731,-45.823746
2628,-55.16075,-55.11869
2833,-55.68945,-55.62633
11021,-46.25267,-46.27723
3163,-54.28247,-54.247414
7966,-51.85518,-51.83121
16653,-39.89474,-39.9234
1522,-53.65062,-53.69995
2978,-52.90389,-52.930565
13822,-47.17024,-47.262894
5593,-48.02335,-48.122993
4055,-55.81426,-55.77488
7057,-50.81074,-50.74017
17537,-41.43671,-41.464725
3483,-53.93796,-53.891724
3995,-56.67941,-56.48304
10638,-45.71351,-45.714077
2090,-56.71844,-56.76819
15244,-40.62769,-40.591423
13960,-43.78093,-43.766216
7410,-51.61085,-51.629845
17287,-42.94156,-42.933025
3624,-55.37705,-55.296368
3822,-56.06113,-55.937424
12666,-45.60922,-45.693596
13547,-46.95155,-46.979763
14301,-45.41674,-45.337914
5208,-50.09464,-50.14317
7558,-50.87326,-50.914402
3263,-55.83074,-55.800625
15267,-40.74004,-40.754395
1268,-55.93982,-55.871616
2210,-51.61326,-51.613457
8179,-51.91168,-51.797775
17959,-40.91426,-40.920807
8146,-50.3758,-50.418213
18596,-40.54781,-40.600636
7367,-50.19476,-50.204784
19270,-39.75191,-39.81136
10641,-46.47513,-46.456635
14729,-44.82305,-44.981117
8484,-50.18276,-50.14563
16647,-41.20396,-41.23573
17046,-41.2912,-41.30089
17679,-37.78651,-37.82573
8685,-49.8453,-49.897408
6381,-50.47213,-50.561325
6085,-50.17026,-50.18552
1442,-53.57773,-53.47738
13753,-45.71976,-45.65251
18333,-40.57292,-40.54273
5922,-50.36451,-50.404285
18254,-40.48342,-40.469845
5101,-48.97736,-48.997303
16914,-41.13314,-41.15007
4474,-54.89586,-54.934048
80,-56.17804,-56.20306
19427,-38.69203,-38.662163
6485,-49.5224,-49.6257
11341,-42.44291,-42.431
13192,-45.51864,-45.54322
10504,-45.20816,-45.239502
8584,-47.27567,-47.299168
2244,-54.70722,-54.61698
7945,-52.14054,-52.16982
1285,-56.29753,-56.073204
7139,-50.2931,-50.313538
16626,-39.53216,-39.596626
8893,-49.93849,-49.98853
7682,-51.68155,-51.70683
7163,-50.87572,-50.955284
10019,-46.39725,-46.407246
16598,-40.17569,-40.168877
6862,-50.54877,-50.554
11710,-45.71632,-45.709816
16562,-40.80665,-40.83578
17518,-40.04827,-40.122807
16814,-41.47006,-41.528378
872,-54.90648,-54.84333
11892,-45.42858,-45.439274
11523,-45.18198,-45.188072
5,-57.11428,-57.035347
1856,-54.81417,-54.682537
16885,-41.81418,-41.904953
2843,-54.96954,-54.82764
10136,-46.48959,-46.40771
14843,-42.9462,-42.94832
18604,-38.21853,-38.143566
18010,-39.41818,-39.461628
13315,-46.48204,-46.55533
6205,-49.64803,-49.682617
1095,-54.95684,-54.956417
1226,-55.57913,-55.482685
8984,-50.42465,-50.35144
2722,-55.98869,-55.90731
4385,-56.39999,-56.357456
11764,-45.54406,-45.558056
6609,-49.61842,-49.6665
3200,-54.82286,-54.76586
16038,-40.84867,-40.921776
9983,-46.02334,-46.0712
1368,-56.09396,-56.113163
7462,-48.70916,-48.80167
4149,-54.66834,-54.628975
1560,-55.56834,-55.53591
9135,-50.41337,-50.459583
1945,-52.97975,-52.99215
3509,-56.27196,-56.15976
174,-55.75357,-55.8138
6187,-49.86757,-49.82488
1896,-54.45197,-54.339283
4738,-56.45031,-56.36247
7033,-51.02969,-50.999706
16199,-39.74178,-39.72164
19035,-40.63977,-40.647923
14573,-45.23913,-45.20998
13321,-46.88341,-46.890663
17138,-38.62554,-38.58623
126,-56.63121,-56.559273
19465,-40.19536,-40.213844
2739,-56.37262,-56.27038
7493,-51.44219,-51.381973
347,-54.99257,-54.97044
14422,-46.37449,-46.47413
410,-54.37008,-54.238228
18122,-42.70112,-42.720284
16873,-42.47349,-42.53562
3226,-56.26931,-56.33483
1001,-56.64505,-56.62685
7320,-50.16102,-50.286205
14097,-43.45388,-43.52707
10106,-45.63485,-45.708244
6098,-51.10128,-51.0332
4635,-55.91553,-55.882042
3585,-56.55241,-56.40117
17596,-42.14926,-42.11348
17299,-41.01846,-40.978012
15566,-40.25629,-40.332478
11396,-47.04088,-47.07595
8526,-50.15959,-50.115067
5482,-49.69282,-49.772144
16151,-39.58316,-39.51193
17105,-40.28,-40.182392
9848,-46.23215,-46.217873
4685,-55.96863,-55.868683
3764,-53.65694,-53.66318
19144,-39.84179,-39.907707
1353,-54.09757,-54.16654
2582,-53.22385,-53.247192
6348,-51.51022,-51.429913
18211,-40.36293,-40.441967
6307,-51.98646,-51.99347
19063,-41.2309,-41.324192
16677,-42.50871,-42.560345
7204,-50.65477,-50.661945
17692,-40.17107,-40.20697
18056,-40.65628,-40.630856
11580,-45.24601,-45.3319
3828,-55.76886,-55.700615
16414,-41.12319,-41.19214
14128,-46.68607,-46.844063
4563,-55.52252,-55.47281
3907,-56.95551,-56.815086
19396,-41.57815,-41.590065
1773,-55.62118,-55.63562
3398,-54.84238,-54.72441
10311,-46.56253,-46.47978
6462,-50.34879,-50.381947
170,-55.02463,-55.06932
11045,-45.84634,-45.8842
9922,-45.24622,-45.28471
161,-56.81692,-56.70985
16130,-40.96239,-40.937202
19170,-41.03175,-41.072655
10500,-43.91172,-43.96083
16134,-39.30614,-39.318863
18599,-39.58156,-39.6333
18438,-39.28852,-39.256256
8642,-48.77661,-48.791935
11891,-42.45094,-42.386024
9551,-51.28324,-51.30498
15488,-42.65577,-42.684357
7132,-50.76856,-50.63266
5008,-49.70199,-49.773495
5736,-50.99788,-51.010075
8008,-49.69439,-49.726357
11810,-45.46654,-45.6182
19605,-39.3169,-39.34629
96,-56.65296,-56.555237
17489,-39.30491,-39.379097
18745,-38.4335,-38.491524
10782,-44.51716,-44.48258
11743,-46.74508,-46.798534
16135,-40.93481,-40.979492
14332,-44.45829,-44.66852
8954,-50.7897,-50.73684
17532,-42.66282,-42.685543
17286,-42.60295,-42.69385
7159,-49.51185,-49.560406
9094,-50.6771,-50.88669
4647,-54.85729,-54.754856
1232,-54.55077,-54.666885
16329,-39.22461,-39.17893
5328,-51.62086,-51.58941
4238,-55.39914,-55.45913
19357,-39.82673,-40.03177
5246,-50.41904,-50.39361
19550,-40.31587,-40.372272
13649,-46.33732,-46.374104
3775,-54.82871,-54.76418
2616,-52.92305,-52.819748
7856,-52.01385,-51.97911
2558,-53.65475,-53.586006
3136,-54.71496,-54.72784
5428,-52.30118,-52.344994
8189,-51.29858,-51.26689
2783,-53.66508,-53.87026
10356,-46.74162,-46.681488
6130,-49.994,-50.013725
6802,-50.75297,-50.7604
7491,-50.02226,-50.04565
5400,-49.79755,-49.880985
426,-57.11897,-57.10354
4920,-49.9521,-49.93609
6423,-51.24698,-51.322422
9193,-50.74934,-50.845657
9883,-47.1019,-47.125
16206,-39.37489,-39.416256
6715,-49.96857,-49.967922
17439,-40.87337,-40.89509
6519,-50.35018,-50.429592
1959,-57.24425,-57.19922
1338,-54.25039,-54.138885
16868,-41.21556,-41.13925
12088,-46.89068,-46.945404
18994,-41.51171,-41.497604
19474,-40.72485,-40.771603
16614,-41.14034,-41.18624
12458,-45.2973,-45.26064
19521,-39.57428,-39.709393
17234,-41.78931,-41.78175
12385,-44.90011,-44.891
17806,-39.62781,-39.646725
14303,-44.6436,-44.69773
14025,-46.7933,-46.818176
8372,-50.19621,-50.336296
1413,-55.26688,-55.082623
19234,-40.78875,-40.7697
3341,-54.52571,-54.40325
10343,-45.8993,-45.91942
966,-56.45674,-56.315376
11335,-44.66099,-44.63793
5481,-46.34325,-46.29847
7438,-51.26684,-51.218697
13132,-46.05117,-46.121143
15143,-38.73455,-38.79619
16806,-42.50268,-42.50203
5709,-50.856,-50.889557
19293,-41.42513,-41.39605
7995,-50.6168,-50.61189
12751,-44.49884,-44.534798
1392,-56.47087,-56.39135
17407,-41.19233,-41.13914
15280,-39.96328,-39.992386
17159,-40.6424,-40.688847
9372,-52.09871,-52.150642
7249,-48.7872,-48.897713
4419,-55.13143,-55.09409
11722,-46.42996,-46.44066
354,-53.1061,-53.065765
5151,-49.94214,-49.946224
11690,-45.71758,-45.768566
807,-54.58803,-54.689926
15276,-40.83571,-40.817303
11451,-44.03891,-44.07703
8203,-49.14196,-49.237175
7428,-49.66513,-49.71633
19435,-38.7632,-38.8587
12010,-42.42581,-42.44077
8578,-48.71377,-48.736214
14212,-45.11964,-45.158085
11998,-43.27018,-43.289433
16637,-42.15377,-42.054855
5059,-50.82081,-50.853577
17541,-40.2072,-40.16488
17605,-41.22314,-41.254837
7735,-50.97705,-51.05889
19229,-40.58105,-40.565266
6227,-51.57016,-51.585403
4857,-50.53462,-50.548862
13201,-44.21666,-44.26964
879,-54.96482,-54.844833
15038,-39.97402,-39.96837
19358,-40.10812,-40.158665
11623,-45.84278,-45.86595
10788,-44.63073,-44.708164
4964,-50.85102,-50.801968
10215,-40.671,-40.733833
19444,-39.58157,-39.61992
18970,-41.42398,-41.4959
10173,-45.44853,-45.515865
17445,-39.08539,-39.12032
4450,-56.48388,-56.49453
4405,-56.39439,-56.351185
11420,-44.08742,-44.013226
7452,-49.5628,-49.599686
13595,-46.50281,-46.522232
8375,-51.56567,-51.603394
10840,-46.23486,-46.246685
10835,-46.72439,-46.778732
541,-55.37889,-55.318344
12342,-43.97182,-44.058247
2187,-54.42687,-54.47513
11244,-45.50323,-45.57252
14456,-46.02585,-46.00332
16954,-38.61196,-38.563927
13228,-44.87526,-44.915367
682,-55.30293,-55.165936
7085,-51.0477,-51.025024
19611,-38.74746,-38.72554
11369,-45.74745,-45.77613
19092,-38.67253,-38.748215
15170,-39.4251,-39.45276
14008,-45.14562,-45.16703
15383,-40.06736,-40.130516
5110,-50.04608,-49.952263
6569,-51.24755,-51.261833
11467,-45.51459,-45.458702
18764,-40.54528,-40.62386
13976,-43.77879,-43.85452
11809,-43.77321,-43.812656
13835,-46.99529,-47.09212
16179,-40.96543,-40.955208
18469,-41.45911,-41.437218
17909,-40.5984,-40.64425
10451,-46.70258,-46.740875
21,-56.91159,-56.905857
18269,-40.74325,-40.766533
17456,-40.37859,-40.588787
14666,-44.2403,-44.2958
13338,-46.91686,-46.972015
15900,-40.61689,-40.640743
13171,-45.01868,-45.08279
4109,-54.15008,-54.10847
1426,-55.55253,-55.476894
6362,-49.17932,-49.229748
7448,-48.96906,-49.082035
19115,-42.45534,-42.516735
2216,-54.22107,-54.29161
14021,-45.24423,-45.316338
16327,-39.35039,-39.38138
10020,-45.47945,-45.48563
5000,-46.73615,-46.81248
5811,-52.08998,-52.06255
5880,-49.20359,-49.200474
1170,-53.58697,-53.557114
15672,-40.1231,-40.077938
5527,-49.36769,-49.370216
8475,-50.4546,-50.504772
15074,-39.24321,-39.254642
4816,-51.07613,-51.133625
17861,-41.76731,-41.720375
17257,-41.60231,-41.681145
19210,-38.82048,-38.869392
15145,-36.86405,-36.821823
2394,-55.00739,-54.95006
13536,-47.38788,-47.42293
4773,-55.27615,-55.21935
8426,-50.84838,-50.76693
19727,-38.12862,-38.104958
971,-56.27055,-56.15597
7920,-52.28855,-52.2539
9138,-49.78625,-49.7765
8799,-51.24091,-51.245922
15677,-38.97478,-39.000175
12765,-45.31366,-45.366432
12183,-46.52793,-46.560772
17394,-40.98664,-40.915142
8551,-49.65376,-49.75467
13521,-43.28468,-43.73745
9112,-51.57259,-51.572227
1038,-56.32826,-56.14369
14897,-38.77817,-38.754555
9367,-51.55676,-51.493008
7001,-51.79522,-51.746315
15290,-41.18062,-41.15978
4947,-51.03303,-51.047
11726,-45.97006,-46.038612
3933,-56.38833,-56.461555
12015,-45.93867,-46.042686
11847,-47.20932,-47.260975
17185,-40.33359,-40.428383
10942,-44.33083,-44.338783
13870,-46.13651,-46.21956
5172,-49.36466,-49.447548
911,-55.51414,-55.396183
13531,-45.69127,-45.78589
1243,-51.92427,-51.909153
3504,-54.49027,-54.46392
14209,-44.85065,-44.816048
2108,-56.28305,-56.242893
2062,-53.59651,-53.524025
9163,-50.64712,-50.703194
19654,-38.73232,-38.80969
12082,-46.20005,-46.075695
14941,-42.52539,-42.583992
15643,-40.2906,-40.352425
14054,-45.54269,-45.701565
9093,-50.25504,-50.24143
2714,-55.78534,-55.711666
4983,-50.93118,-50.94806
10339,-45.71283,-45.787292
9959,-43.85727,-43.88338
18166,-40.73253,-40.688084
2960,-56.04323,-56.08306
3821,-55.65232,-55.54497
14507,-44.14992,-44.190063
3944,-55.92374,-55.84866
2750,-56.63976,-56.557217
0,-54.54596,-54.56732
1771,-56.59703,-56.513622
5510,-50.56927,-50.61293
18098,-40.3573,-40.35212
11781,-45.37621,-45.400803
8867,-51.36471,-51.307625
10904,-45.30587,-45.29112
4014,-56.21003,-56.049168
11653,-44.87368,-44.866554
5232,-51.73491,-51.727413
2137,-54.97254,-54.94031
16108,-39.77529,-39.779312
9822,-46.44995,-46.46421
2401,-55.47575,-55.43821
8702,-49.97998,-49.951153
3759,-51.25977,-51.26417
14970,-41.17281,-41.15956
18800,-36.02917,-36.011436
18695,-40.2706,-40.179897
10104,-46.5518,-46.54955
2561,-54.35233,-54.34381
14089,-44.95018,-45.013348
8803,-49.87562,-49.810104
6413,-49.62851,-49.650352
12487,-45.47684,-45.5185
5203,-49.43908,-49.451187
4891,-50.11385,-50.15723
3355,-54.81907,-54.85009
19517,-38.548,-38.62106
17713,-39.41156,-39.47286
7533,-50.47076,-50.578125
9732,-49.15867,-49.213066
13990,-44.91233,-45.04001
5526,-51.39346,-51.38974
12732,-45.3903,-45.41436
3630,-53.27635,-53.25861
9650,-50.58669,-50.51566
357,-55.12113,-55.095695
9470,-48.6701,-48.630215
584,-54.33807,-54.14206
14121,-46.47075,-46.55302
7499,-50.30244,-50.34309
13936,-46.50437,-46.479347
17636,-39.29155,-39.301456
19136,-40.21087,-40.31036
1783,-55.44327,-55.35962
9152,-50.63878,-50.747475
14567,-45.94709,-46.104443
2174,-54.50137,-54.423237
5297,-51.81353,-51.85315
6480,-50.50264,-50.52685
12715,-46.02083,-46.0686
6582,-51.67605,-51.725994
2356,-55.75886,-55.81079
14182,-46.20568,-46.225174
15006,-39.81979,-39.807686
6957,-50.78658,-50.755833
19363,-40.70965,-40.779736
10326,-46.13608,-46.139538
4392,-56.36059,-56.266476
17450,-40.7718,-40.779114
10349,-45.86377,-45.95805
17641,-40.8867,-40.958447
8609,-49.36658,-49.408302
15995,-39.49082,-39.480766
13921,-45.17642,-45.2628
10518,-45.68023,-45.64112
8680,-48.4786,-48.52287
6974,-50.7248,-50.67764
11375,-44.52985,-44.622894
5287,-51.52143,-51.472343
18196,-41.11564,-41.08874
11477,-45.12577,-45.15768
19392,-42.46014,-42.49632
17071,-41.89571,-41.94604
6464,-50.42802,-50.46793
10146,-46.49003,-46.527565
13684,-45.97308,-46.02741
11901,-45.3659,-45.451996
19758,-40.04002,-39.983868
17258,-41.03543,-41.086243
3705,-56.46599,-56.450092
14329,-45.63446,-45.618412
12038,-45.14161,-45.102997
5214,-50.90942,-50.830177
6604,-51.75431,-51.749226
7898,-52.31763,-52.319553
18200,-40.20497,-40.14325
2479,-56.37262,-56.2583
7207,-49.00234,-48.957115
9498,-50.9293,-50.971535
10324,-46.24345,-46.3311
1686,-53.98417,-53.95633
19586,-37.02705,-37.00519
7142,-51.37562,-51.375404
2913,-57.25522,-57.095535
5124,-50.57242,-50.557907
13257,-46.66842,-46.772705
14623,-44.17276,-44.26742
12574,-46.09948,-46.14065
44,-57.07443,-56.959755
17298,-41.14052,-41.160725
17222,-40.6796,-40.6795
17728,-39.98177,-39.95455
2463,-55.90289,-55.728477
15513,-39.95042,-39.988346
12909,-42.68438,-42.604282
15718,-40.86463,-40.855255
5692,-48.13703,-48.167
8477,-49.16199,-49.125164
5035,-50.96164,-51.079002
17289,-40.94547,-41.08832
18943,-41.64592,-41.65355
6144,-49.82048,-49.89738
5244,-51.73948,-51.761337
2320,-52.65431,-52.58771
